label,source,sentence
anger,emotional_events,"With the job appointments committee when the headmaster in charge explained that a male teacher was more suitable for the particular post.  I had more years of service than the male teacher, but this was not taken into consideration.  I could have been given a less attractive job if things had gone the way the headmaster wanted."
anger,tweets,Seems like everyone I know is asking for computer help...   kill me now
anger,fairytale_sentences,"Then he became mad and blind with rage, and struck the window-seat with such force that he cleft it in two: and as the sparrow flew from place to place, the carter and his wife were so furious, that they broke all their furniture, glasses, chairs, benches, the table, and at last the walls, without touching the bird at all."
anger,tweets,Guy across from me in a really ugly suit cannot stop expressing his displeasure
anger,fairytale_sentences,Ha! what are you doing? cried the devil angrily.
anger,tweets,don't feel too bad i just had a burrito from there and it kinda sucked.
anger,emotional_events,"I confronted with this feeling at the Institute quite recently, the pedology lecturer was the cause."
anger,tweets,These NA kids are relentless
anger,fairytale_sentences,Just go there and you will see if it was he.
anger,emotional_events,During the short period of my unemployment about six years back.
anger,tweets,i never knew a dentention was so hard 2 get
anger,artificial_sentences,Fruit and vegetable growers in the area are furious about the decision .
anger,tweets,lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!
anger,fairytale_sentences,"And now as he was walking slowly through the sand, and the sun was burning hot at noon-day, he grew quite hot-tempered and angry."
anger,tweets,you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed
anger,tweets,well its hot as heck right now
anger,tweets,why the hell is it raining!! i hate the rain.
anger,tweets,"so disappointed with human kind   &quot;What's wrong with the world?&quot;  I have five girls in the garden, innocently enjoying the good weather..."
anger,tweets,New madden kicking 🚮
anger,tweets,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed
anger,tweets,beware the fury of a weak king
anger,tweets,"Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking"
anger,tweets,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder"
anger,emotional_events,"I felt anger at my last exam, I felt angry with our teacher, because he did not rate me objectively and I failed."
anger,emotional_events,When males in my family try to assign house duties exclusively with referance to sex.
anger,fairytale_sentences,"Then the king had the cook called before him and scolded him, and asked how he could take such a boy as that into his service; and that he was to send him away at once."
anger,tweets,Not talking to anais anymore.
anger,artificial_sentences,Apparently I was furious I had not been consulted
anger,tweets,Come on guys tell me how much your theater charges!!! I want to know if mine is fair and/or average!  Me and hubby are having a discussion
anger,emotional_events,I have a very big family. At my grandmother's funeral we all met and everybody pretended mourning. In reality it was like a fashion-show: everybody wanted to show himself.
anger,emotional_events,"In traffic I often get relatively angry with other drivers. Several transgressions make me mad, especially not yielding to priority traffic (e.g. coming from the right)."
anger,emotional_events,When my chief accused me of an error that I hadn't made.
anger,emotional_events,"An utterance, which I had intended to be a joke, was taken as an offence.  In my opinion, this was stupid, and I got angry."
anger,tweets,everyone is against wigan because we are the biggest club
anger,tweets,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?
anger,fairytale_sentences,"You have not stood the trial and can stay here no longer.
anger	fairytale_sentences	Go forth into the world, there you will learn what poverty is.
sadness	fairytale_sentences	But as you have not a bad heart, and as I mean well by you, there is one thing I will grant you; if you fall into any difficulty, come to the forest and cry: Iron Hans,"" and then I will come and help you."
anger,tweets,"Absolutely raging at the changes to CAS, what a joke"
anger,tweets,I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy
anger,tweets,my sister is a douchebag
anger,tweets,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget
anger,emotional_events,When I learnt that my younger sister had been expelled from secondary school because she was pregnant.  That was the second time that this happened in the family - the first time it had been my elder sister.
anger,tweets,Ughhhh...mad as ppl make me some times...I don't like 2 have 2 do yucky thngs  I am NOT cut out 2 deal w HR stuf...ppl's tears kill me!
anger,tweets,ugh but they are so unattractive! u might as well drink from a regular glass. i really dont like them
anger,tweets,my feet are cold.....i hate when my feet get cold
anger,tweets,Just found out my parents are putting down my dog tomorrow morning. Upset
anger,fairytale_sentences,"They buzzed round the prince and stung his face and hands; angrily he drew his sword and brandished it, but he only touched the air and did not hit the gnats."
anger,tweets,it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao
anger,emotional_events,"Last week, my organization summoned an executive meeting and one of the executive member's pointed out a loop hole in the committee's administration.  He could not suggest any improvements, so I quarrelled with him."
anger,tweets,Have to keep bumping the mouse so my computer doesn't go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr
anger,emotional_events,It happened that my brother promised to give me money for school and then he told me that he had failed to fulfil his promise a day before school started. I became so angry for I thought my future would be ruined.
anger,artificial_sentences,"Livid with rage , he grabs their cameras and rips the film from them , tearing it to shreds and throwing it in the fire ."
anger,tweets,ugh! nothing to do in the valley  Seriously gotta move out of here!!!
anger,tweets,stuck here  ~*Lady*~
anger,emotional_events,"After an exhausting day I came home and wanted to take a bath to relax. My father wanted to take a bath first and when he had finished after an hour, there was no hot water left for me."
anger,tweets,"7846 - almost catching   up, so gonna kick her ass, and woop i will b joing the 10k mile high club soon"
anger,fairytale_sentences,"In what manner did you leave the world? he asked, just for the sake of saying something; for it made him feel very weary to stand there and wait."
anger,emotional_events,"One day, when riding on a bicycle path, a car coming from the opposite direction forced me to get off my bike although I had the priority."
anger,tweets,black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town
anger,tweets,"just got a haircut, NOT happy!"
anger,artificial_sentences,If you have symptoms that you think may be caused by food intolerance you should not feel affronted if the doctor 's initial questions seem rather personal and irrelevant to the aches and pains being suffered .
anger,emotional_events,I received a poor grade on a midterm even though I got all the right answers and knew the material. I went to the TA to try to raise my grade and he wouldn't do it.
anger,emotional_events,"When I wanted to talk to someone I liked and whom I have been told likes me (by his brother and even by himself) however he avoids any confrontation, and is vague."
anger,emotional_events,The time when someone let the air out of the tyres of my cycle.
anger,tweets,I don't get as much time here either. It's going to get worse now that the girls r home for summer.  It stinks.
anger,artificial_sentences,One career wife spoke about her exasperation when her husband listened to her with half an ear as he watched television .
anger,tweets,cleaning and packing. Moving house is shit. It's going to be a long weekend....
anger,artificial_sentences,"Untidy work led to rows , rows led to confrontation , confrontation led to the boy being soundly thrashed by his exasperated mother ."
anger,tweets,And I want you to shut the fuck up.... I really hate living with my step dad. =-\ I can't wait to move out...
anger,artificial_sentences,He looked at her with exasperation when she just gazed at him with wide deep blue eyes .
anger,artificial_sentences,He was furious with me for ringing him .
anger,tweets,but that was a mistake and a half assed excuse and now here i am burning in hell forever
anger,tweets,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️
anger,emotional_events,In form three we were taking our mock exams and someone else (a friend) was making noise when the examinateur picked on me and said that he would tear up my answer sheet.  I got very angry with the girls involved.
