label,source,sentence
guilt,emotional_events,"Once, when I arrived home very late, my parents had an argument because of this; my mother wanted to stand up for me."
guilt,emotional_events,"One day my boyfriend put my hand on his penis and I felt well, but after I felt a guilty conscience because I hadn't thought about the consequences that this could have brought if I had gone farther."
guilt,emotional_events,Borrowed someone else's towel without asking.
guilt,emotional_events,I have chosen to put my son in a private school were the examination marks are low.  Every time that he gives me his term results I am left with a sense of guilt.
guilt,emotional_events,Not being able to help my friend to do homework.
guilt,emotional_events,"When I was young - 14, I pinched from a store and was caught.  The store then contacted my parents."
guilt,emotional_events,I was at school and afterwards went to work. After work I went to see a friend and stayed out late. when I got home my mother was awake and I felt guilty.
guilt,emotional_events,Not noticing my roommates quietness or a sign of discomfort.
guilt,emotional_events,"I saw a neighbour, from the same appartment block as me, lying    on the road.  He could have been injured or ill.  I kept 20 metres away and did not go to help him."
guilt,emotional_events,I stopped my car in front of a pedestrian crossing as a child was crossing the street.  The car driving in the next lane did not stop and the child got hurt.  Had I not stopped ...
guilt,emotional_events,My younger sister was almost run over by a lorry.
guilt,emotional_events,In an exam I answered the questions rather carelessly and afterwards I thought that the exam would have been better had I answered more carefully.
guilt,emotional_events,I rejected a person whom I had always thought to be a friend.  I told him so and he reacted angrily.  I felt guilty at not having realized it before and at having hurt him.
guilt,emotional_events,I arrived an hour late for an important meeting ( I had misunderstood the time).
guilt,emotional_events,"I was walking quite quickly and unthinking through a children's playground, when a toddler ran in front of me I knocked him over and he hit his head quite hard and began crying."
guilt,emotional_events,I had not done my assignment seriously.  I only pretended to finish the work as the work did not have any meaning for me.  The whole thing made me feel guilty.
guilt,emotional_events,Going out with another girl besides my girlfriend and not telling her.
guilt,emotional_events,When I was reproved eighth grade of high school.
guilt,emotional_events,I had promised myself that I would do one good deed every day.  One night I saw a beggar whose muscles had been atrophyed.  I walked passed him thinking that he was feigning.  Later I realized that he had not been pretending and I had a feeling of guilt as I had not kept my promise.
guilt,emotional_events,"As I was not paying attention, my little brother fell off the table."
guilt,emotional_events,When I didn't notify someone that he was summoned by a headmaster and as a result he ended being on a heavy punishment.
guilt,emotional_events,Being catched when stealing.
guilt,emotional_events,"When some housemen told me a young girl like you should not be allowed to lecture to consultants, I was too shy to argue against them."
guilt,emotional_events,"The death of my father made me feel quite guilty, because my attitude towards him had been cold and indifferent."
